year_month,export_amount,import_amount,trade_balance,country_name,year_month
2012-07-31,87554159,53262660,34291499,우크라이나,2012-07
2012-07-31,84189819,570383753,-486193934,오만,2012-07
2012-07-31,80508106,36300454,44207652,파키스탄,2012-07
2012-07-31,76524719,172599165,-96074446,나이지리아,2012-07
2012-07-31,72066008,3340518,68725490,에쿠아도르,2012-07
2012-07-31,65868665,107279256,-41410591,핀란드,2012-07
2012-07-31,62411162,165838244,-103427082,스웨덴,2012-07
2012-07-31,53354843,26611180,26743663,미얀마,2012-07
2012-07-31,49714087,2078721161,-2029007074,카타르,2012-07
2012-07-31,49414564,14797319,34617245,캄보디아,2012-07
2012-07-31,48104472,8879119,39225353,모로코,2012-07
2012-07-31,46316211,119459240,-73143029,오스트리아,2012-07
2012-07-31,37708321,410938,37297383,모나코,2012-07
2012-07-31,36365476,4861378,31504098,몽골,2012-07
2012-07-31,32084247,45212,32039035,불령 폴리네시아,2012-07
2012-07-31,31785662,8516172,23269490,과테말라,2012-07
2012-07-31,30435839,74617198,-44181359,덴마크,2012-07
2012-07-31,29369243,1794378,27574865,안티가 바부다,2012-07
2012-07-31,28342714,12088,28330626,아제르바이잔,2012-07
2012-07-31,28166594,17273356,10893238,코스타리카,2012-07
2012-07-31,28152289,236747108,-208594819,스위스,2012-07
2012-07-31,27930128,59460211,-31530083,바레인,2012-07
2012-07-31,27353938,6252628,21101310,스리랑카,2012-07
2012-07-31,26794679,14143896,12650783,베네주엘라,2012-07
2012-07-31,25860856,735055,25125801,레바논,2012-07
2012-07-31,25159069,3119197,22039872,가나,2012-07
2012-07-31,23761071,72180343,-48419272,루마니아,2012-07
2012-07-31,22361361,67780690,-45419329,아일랜드,2012-07
2012-07-31,21664035,39861732,-18197697,푸에르토리코,2012-07
2012-07-31,21017083,452238,20564845,투르크멘,2012-07
2012-07-31,19496756,3117579,16379177,케냐,2012-07
2012-07-31,17482886,2518824,14964062,니카라과,2012-07
2012-07-31,17244792,570187,16674605,라오스,2012-07
2012-07-31,15579893,8125526,7454367,온두라스,2012-07
2012-07-31,15324742,205893265,-190568523,예맨,2012-07
2012-07-31,15066003,14429038,636965,포루투갈,2012-07
2012-07-31,14608645,218224,14390421,시리아,2012-07
2012-07-31,14051573,4477,14047096,키르기스스탄,2012-07
2012-07-31,13695376,6784686,6910690,에스토니아,2012-07
2012-07-31,13658750,1749,13657001,아프카니스탄,2012-07
2012-07-31,13290021,1308164,11981857,우루과이,2012-07
2012-07-31,12571348,69336,12502012,파라과이,2012-07
2012-07-31,12214886,170538,12044348,코트디봐르,2012-07
2012-07-31,11853946,566964,11286982,조지아,2012-07
2012-07-31,11563225,1234724,10328501,기니,2012-07
2012-07-31,11482488,8889010,2593478,도미니카 공화국,2012-07
2012-07-31,11358111,4343233,7014878,튀니지,2012-07
2012-07-31,11346211,4027859,7318352,수단,2012-07
2012-07-31,11229940,3778836,7451104,리투아니아,2012-07
2012-07-31,11134604,535731,10598873,탄자니아,2012-07
2012-07-31,9963405,2833056,7130349,라트비아,2012-07
2012-07-31,9450767,94778,9355989,쿠바,2012-07
2012-07-31,9172112,2494274,6677838,에티오피아,2012-07
2012-07-31,9096194,0,9096194,지부티,2012-07
2012-07-31,8655855,101805969,-93150114,브루나이,2012-07
2012-07-31,7239501,10159715,-2920214,엘살바도르,2012-07
2012-07-31,7031486,6733413,298073,세네갈,2012-07
2012-07-31,6779217,51319358,-44540141,파푸아 뉴기니,2012-07
2012-07-31,6760618,32347366,-25586748,불가리아,2012-07
2012-07-31,5531430,458282,5073148,모리셔스,2012-07
2012-07-31,5519600,17156396,-11636796,세르비아,2012-07
2012-07-31,5422464,8597017,-3174553,기타국,2012-07
2012-07-31,5259697,1277529,3982168,괌,2012-07
2012-07-31,4579766,39307,4540459,벨리제,2012-07
2012-07-31,4382162,4745991,-363829,트리니다드 토바고,2012-07
2012-07-31,4333375,163,4333212,팔레스타인 해방기구,2012-07
2012-07-31,4308362,16200454,-11892092,모잠비크,2012-07
2012-07-31,4085432,471095,3614337,카메룬,2012-07
2012-07-31,3721629,91508,3630121,짐바브웨,2012-07
2012-07-31,3674802,98694862,-95020060,사이프러스,2012-07
2012-07-31,3615357,11648927,-8033570,뉴 칼레도니아,2012-07
2012-07-31,3557727,1515272,2042455,베닝,2012-07
2012-07-31,3259723,9638701,-6378978,벨라루스,2012-07
2012-07-31,3072303,4811064,-1738761,말라위,2012-07
2012-07-31,3018965,107918,2911047,세이쉘,2012-07
2012-07-31,2798560,1490609,1307951,크로아티아,2012-07
2012-07-31,2773841,19346439,-16572598,콩고민주공화국,2012-07
2012-07-31,2687269,813524,1873745,콩고,2012-07
2012-07-31,2525087,16047,2509040,수리남,2012-07
2012-07-31,2504785,1289963,1214822,피지,2012-07
2012-07-31,2497921,139611,2358310,마다카스카르,2012-07
2012-07-31,2348899,8991,2339908,타지크,2012-07
2012-07-31,2334349,2292093,42256,모리타니,2012-07
2012-07-31,2236702,21405761,-19169059,잠비아,2012-07
2012-07-31,2143357,175120,1968237,자마이카,2012-07
2012-07-31,2052715,16749775,-14697060,나미비아,2012-07
2012-07-31,1984579,244526,1740053,마카오,2012-07
2012-07-31,1977334,27987952,-26010618,볼리비아,2012-07
2012-07-31,1971960,20725,1951235,말리,2012-07
2012-07-31,1962761,25925,1936836,아르메니아,2012-07
2012-07-31,1953848,525412,1428436,아이티,2012-07
2012-07-31,1739036,171812,1567224,토고,2012-07
2012-07-31,1732019,51151,1680868,아루바,2012-07
2012-07-31,1441411,135012,1306399,네덜란드 열도,2012-07
2012-07-31,1432658,24958,1407700,부르키나 파소,2012-07
2012-07-31,1352498,4990,1347508,불령 리유니온 코모도 제도,2012-07
2012-07-31,1348969,0,1348969,아메리칸 사모아,2012-07
2012-07-31,1169052,63854,1105198,가이아나,2012-07
2012-07-31,1152589,5777619,-4625030,가봉,2012-07
2012-07-31,1137617,173392,964225,네팔,2012-07
2012-07-31,1066814,4087,1062727,니제르,2012-07
2012-07-31,1037715,3576973,-2539258,아이슬란드,2012-07
2012-07-31,996001,11362383,-10366382,룩셈부르그,2012-07
2012-07-31,870292,49000,821292,영령 버진군도,2012-07
2012-07-31,739856,33889,705967,몰디브,2012-07
2012-07-31,665928,0,665928,에리트리아,2012-07
2012-07-31,557658,408178,149480,몰도바,2012-07
2012-07-31,532030,0,532030,티모르,2012-07
2012-07-31,497964,707718,-209754,리히텐슈타인,2012-07
2012-07-31,493574,34340,459234,보츠와나,2012-07
2012-07-31,486981,8772,478209,알바니아,2012-07
2012-07-31,472831,867930,-395099,시에라 리온,2012-07
2012-07-31,456242,167,456075,부탄,2012-07
2012-07-31,422582,2565,420017,우간다,2012-07
2012-07-31,408300,0,408300,키리바티,2012-07
2012-07-31,408168,219866,188302,보스니아-헤르체고비나,2012-07
2012-07-31,391244,0,391244,마티니크,2012-07
2012-07-31,379317,11669,367648,북마리아나 군도,2012-07
2012-07-31,365782,114695,251087,사모아,2012-07
2012-07-31,347639,869,346770,르완다,2012-07
2012-07-31,344150,60653,283497,영령 캐이맨 군도,2012-07
2012-07-31,337774,6566789,-6229015,마세도니아,2012-07
2012-07-31,332032,0,332032,과델로프,2012-07
2012-07-31,331962,27098,304864,적도 기니,2012-07
2012-07-31,327424,0,327424,그레나다,2012-07
2012-07-31,326708,200,326508,버뮤다,2012-07
2012-07-31,323228,229,322999,바베이도스,2012-07
2012-07-31,321771,1456631,-1134860,마이크로네시아,2012-07
2012-07-31,320273,5445148,-5124875,스와질랜드,2012-07
2012-07-31,300854,0,300854,팔라우,2012-07
2012-07-31,276772,147617,129155,바누아투,2012-07
2012-07-31,255174,2235,252939,세인트 루시아,2012-07
2012-07-31,247316,833923,-586607,도미니카,2012-07
2012-07-31,233598,736666,-503068,솔로몬 군도,2012-07
2012-07-31,142628,0,142628,감비아,2012-07
2012-07-31,114088,2900,111188,산마리노,2012-07
2012-07-31,96832,22816,74016,몬테네그로,2012-07
2012-07-31,66970,0,66970,소말리아,2012-07
2012-07-31,65215,0,65215,세인트 키츠 네비스,2012-07
2012-07-31,64698,0,64698,레소토,2012-07
2012-07-31,54503,12690,41813,노폴크 아일랜드,2012-07
2012-07-31,41650,38524,3126,세인트 헬레나,2012-07
2012-07-31,41105,127767,-86662,통가,2012-07
2012-07-31,24175,0,24175,영령 인도양,2012-07
2012-07-31,23970,25612,-1642,중앙아프리카공화국,2012-07
2012-07-31,22812,0,22812,챠드,2012-07
2012-07-31,21796,0,21796,지브랄타,2012-07
2012-07-31,17191,0,17191,불령 가이아나,2012-07
2012-07-31,17097,0,17097,카보 베르데,2012-07
2012-07-31,16332,0,16332,투르크 & 카이코스 군도,2012-07
2012-07-31,14370,8198,6172,부룬디,2012-07
2012-07-31,13656,0,13656,큐라소,2012-07
2012-07-31,7247,17237,-9990,세인트 빈센트 그레나딘,2012-07
2012-07-31,5200,0,5200,상토메 프린스페,2012-07
2012-07-31,3900,77,3823,안도라,2012-07
2012-07-31,782,120,662,피트카이른,2012-07
2012-07-31,680,0,680,앙귈라,2012-07
2012-07-31,441,0,441,쿡 아일랜드,2012-07
2012-07-31,230,1938,-1708,미령 버진군도,2012-07
2012-07-31,100,245,-145,몬트세라트,2012-07
2012-07-31,0,10975172,-10975172,나우루,2012-07
2012-07-31,0,104360,-104360,그린랜드,2012-07
2012-07-31,0,4597,-4597,코모로스,2012-07
2012-07-31,0,3108,-3108,불령 남부지역,2012-07
2012-07-31,0,17620,-17620,교황청,2012-07
2012-07-31,0,319223,-319223,투발루,2012-07
2012-07-31,0,6976,-6976,토켈라우,2012-07
2012-07-31,0,21565,-21565,코스 군도,2012-07
2012-08-31,11061860561,6542001490,4519859071,중국,2012-08
2012-08-31,4221897982,3232144608,989753374,미국,2012-08
2012-08-31,3179793894,5100299203,-1920505309,일본,2012-08
2012-08-31,2487766109,166975643,2320790466,홍콩,2012-08
2012-08-31,1543570481,769663473,773907008,싱가포르,2012-08
2012-08-31,1380809715,596093151,784716564,베트남,2012-08
2012-08-31,1276124715,1096533199,179591516,대만,2012-08
2012-08-31,1134900937,1150478572,-15577635,인도네시아,2012-08
2012-08-31,958092070,1001156089,-43064019,러시아 연방,2012-08
2012-08-31,889476556,517404238,372072318,인도,2012-08
2012-08-31,752103883,243653719,508450164,멕시코,2012-08
2012-08-31,722829721,532090660,190739061,브라질,2012-08
2012-08-31,720180418,1949322839,-1229142421,호주,2012-08
2012-08-31,704226956,3319553090,-2615326134,사우디아라비아,2012-08
2012-08-31,675407991,454927838,220480153,태국,2012-08
2012-08-31,668257309,302036711,366220598,네덜란드,2012-08
2012-08-31,567080106,234660059,332420047,필리핀,2012-08
2012-08-31,534330436,49675,534280761,영령 버진군도,2012-08
2012-08-31,500688785,489445427,11243358,영국,2012-08
2012-08-31,492377749,703047854,-210670105,말레이시아,2012-08
2012-08-31,482251394,992906728,-510655334,아랍에미리트 연합,2012-08
2012-08-31,462956113,52547133,410408980,이란,2012-08
2012-08-31,459890232,1425862206,-965971974,독일,2012-08
2012-08-31,393419737,11668713,381751024,슬로바키아,2012-08
2012-08-31,349484319,405790142,-56305823,캐나다,2012-08
2012-08-31,326332805,37657083,288675722,폴란드,2012-08
2012-08-31,320960958,48786365,272174593,튀르키예,2012-08
2012-08-31,280026526,396354544,-116328018,이탈리아,2012-08
2012-08-31,247095129,7035,247088094,마샬군도,2012-08
2012-08-31,236428282,74892222,161536060,그리스,2012-08
2012-08-31,187084615,2295529,184789086,파나마,2012-08
2012-08-31,178819049,374506632,-195687583,프랑스,2012-08
2012-08-31,170929633,7793408,163136225,몰타,2012-08
2012-08-31,164356044,375153402,-210797358,칠레,2012-08
2012-08-31,154531504,331119272,-176587768,노르웨이,2012-08
2012-08-31,143632076,800,143631276,라이베리아,2012-08
2012-08-31,143309457,102021507,41287950,뉴질랜드,2012-08
2012-08-31,139830096,96190754,43639342,이스라엘,2012-08
2012-08-31,136288551,193324791,-57036240,남아프리카공화국,2012-08
2012-08-31,136012981,9108959,126904022,슬로베니아,2012-08
2012-08-31,132127296,57994954,74132342,체코공화국,2012-08
2012-08-31,124278162,77235641,47042521,핀란드,2012-08
2012-08-31,122629442,116692686,5936756,벨기에,2012-08
2012-08-31,118609445,1657612,116951833,우즈베키스탄,2012-08
2012-08-31,113299664,34974785,78324879,헝가리,2012-08
2012-08-31,112682491,296098,112386393,모나코,2012-08
2012-08-31,108896415,1362419577,-1253523162,이라크,2012-08
2012-08-31,107884917,141148850,-33263933,페루,2012-08
2012-08-31,99017013,96915538,2101475,스페인,2012-08
2012-08-31,97779135,110378907,-12599772,이집트,2012-08
2012-08-31,94022495,1377139938,-1283117443,쿠웨이트,2012-08
2012-08-31,89860451,79843829,10016622,콜롬비아,2012-08
2012-08-31,84896708,619227,84277481,알제리,2012-08
2012-08-31,83595909,8679487,74916422,요르단,2012-08
2012-08-31,79731520,87866386,-8134866,아르헨티나,2012-08
2012-08-31,79111378,23485441,55625937,카자흐스탄,2012-08
2012-08-31,75350919,110137084,-34786165,오스트리아,2012-08
2012-08-31,75149451,37471378,37678073,방글라데시,2012-08
2012-08-31,71157894,1989696474,-1918538580,카타르,2012-08
2012-08-31,71153151,0,71153151,버뮤다,2012-08
2012-08-31,69663674,2935373,66728301,에쿠아도르,2012-08
2012-08-31,66620101,128579,66491522,리비아,2012-08
2012-08-31,65136734,58117974,7018760,사이프러스,2012-08
2012-08-31,61689212,80478627,-18789415,파키스탄,2012-08
2012-08-31,59222021,44520537,14701484,나이지리아,2012-08
2012-08-31,58636647,44552712,14083935,우크라이나,2012-08
2012-08-31,57385435,468860507,-411475072,오만,2012-08
2012-08-31,57176526,110844440,-53667914,스웨덴,2012-08
2012-08-31,50979196,46741287,4237909,아일랜드,2012-08
2012-08-31,45341126,35252619,10088507,미얀마,2012-08
2012-08-31,45019798,10868975,34150823,캄보디아,2012-08
2012-08-31,40821588,877149,39944439,앙골라,2012-08
2012-08-31,40749782,14068123,26681659,모로코,2012-08
2012-08-31,40609866,57588093,-16978227,덴마크,2012-08
2012-08-31,38602896,21928,38580968,바하마,2012-08
2012-08-31,33134208,50574076,-17439868,루마니아,2012-08
2012-08-31,32266384,4624349,27642035,몽골,2012-08
2012-08-31,28755545,59085443,-30329898,바레인,2012-08
2012-08-31,26163305,1208656,24954649,레바논,2012-08
2012-08-31,23812120,204621126,-180809006,스위스,2012-08
2012-08-31,23240485,271119,22969366,쿠바,2012-08
2012-08-31,21534317,16623173,4911144,포루투갈,2012-08
2012-08-31,20595028,6449107,14145921,스리랑카,2012-08
2012-08-31,19675434,2168906,17506528,가나,2012-08
2012-08-31,19495656,35712268,-16216612,베네주엘라,2012-08
2012-08-31,19316529,45174,19271355,투르크멘,2012-08
2012-08-31,18930482,24169111,-5238629,코스타리카,2012-08
2012-08-31,18615503,7746574,10868929,과테말라,2012-08
2012-08-31,17519284,16236800,1282484,푸에르토리코,2012-08
2012-08-31,16962328,0,16962328,적도 기니,2012-08
2012-08-31,15885818,2090517,13795301,케냐,2012-08
2012-08-31,13405393,5919325,7486068,우루과이,2012-08
2012-08-31,13380471,3656,13376815,키르기스스탄,2012-08
2012-08-31,13204463,1431264,11773199,니카라과,2012-08
2012-08-31,12850736,2584983,10265753,리투아니아,2012-08
2012-08-31,11738969,4980372,6758597,튀니지,2012-08
2012-08-31,11592696,3833468,7759228,수단,2012-08
2012-08-31,10939472,0,10939472,지부티,2012-08
2012-08-31,10866279,2155,10864124,아프카니스탄,2012-08
2012-08-31,10832358,31,10832327,아제르바이잔,2012-08
2012-08-31,10819670,144052,10675618,시리아,2012-08
2012-08-31,9779180,889954,8889226,에티오피아,2012-08
2012-08-31,9735215,7040510,2694705,에스토니아,2012-08
2012-08-31,9543301,3512,9539789,코트디봐르,2012-08
2012-08-31,9250973,11531424,-2280451,도미니카 공화국,2012-08
2012-08-31,8779597,264125,8515472,탄자니아,2012-08
2012-08-31,8593457,8513612,79845,온두라스,2012-08
2012-08-31,8211884,64063273,-55851389,예맨,2012-08
2012-08-31,8200981,384522,7816459,파라과이,2012-08
2012-08-31,8033804,462569,7571235,라오스,2012-08
2012-08-31,7840879,3244815,4596064,라트비아,2012-08
2012-08-31,7473026,148331,7324695,세이쉘,2012-08
2012-08-31,6156033,9012199,-2856166,파푸아 뉴기니,2012-08
2012-08-31,5952694,519895,5432799,조지아,2012-08
2012-08-31,5234869,6724399,-1489530,엘살바도르,2012-08
2012-08-31,5189545,305025,4884520,괌,2012-08
2012-08-31,5149603,0,5149603,토고,2012-08
2012-08-31,5129595,215320320,-210190725,브루나이,2012-08
2012-08-31,5007291,15431958,-10424667,불가리아,2012-08
2012-08-31,4731033,21576107,-16845074,뉴 칼레도니아,2012-08
2012-08-31,4520597,684143,3836454,모리셔스,2012-08
2012-08-31,4247749,4727732,-479983,세네갈,2012-08
2012-08-31,4160930,0,4160930,부르키나 파소,2012-08
2012-08-31,3886075,9570,3876505,팔레스타인 해방기구,2012-08
2012-08-31,3874844,564088,3310756,마카오,2012-08
2012-08-31,3835674,306556,3529118,콩고,2012-08
2012-08-31,3767124,18355349,-14588225,모잠비크,2012-08
2012-08-31,3668455,42106929,-38438474,트리니다드 토바고,2012-08
2012-08-31,3302406,801010,2501396,카메룬,2012-08
2012-08-31,3054380,23436246,-20381866,콩고민주공화국,2012-08
2012-08-31,2951062,0,2951062,타지크,2012-08
2012-08-31,2942264,1149298,1792966,기니,2012-08
2012-08-31,2916388,20411608,-17495220,잠비아,2012-08
2012-08-31,2871766,15921787,-13050021,세르비아,2012-08
2012-08-31,2797540,239623,2557917,마다카스카르,2012-08
2012-08-31,2793284,46080,2747204,짐바브웨,2012-08
2012-08-31,2765907,576115,2189792,벨라루스,2012-08
2012-08-31,2559152,1409031,1150121,크로아티아,2012-08
2012-08-31,2395403,1277222,1118181,베닝,2012-08
2012-08-31,2167535,4390805,-2223270,기타국,2012-08
2012-08-31,2110654,310066,1800588,아이티,2012-08
2012-08-31,2043391,45154829,-43111438,볼리비아,2012-08
2012-08-31,2013311,1654701,358610,아이슬란드,2012-08
2012-08-31,1952289,39925,1912364,아르메니아,2012-08
2012-08-31,1894556,34,1894522,불령 리유니온 코모도 제도,2012-08
2012-08-31,1788536,0,1788536,아메리칸 사모아,2012-08
2012-08-31,1725617,28516,1697101,말라위,2012-08
